start-time,end-time,duration,rtt,proto,sip,sp,dip,dp,iflags,uflags,riflags,ruflags,isn,risn,pkt,oct,rpkt,roct,app,entropy,rentropy,end-reason
5/13/24 4:00 AM,5/13/24 4:02 AM,147.254,0,17,192.168.50.36,5353,224.0.0.251,5353,0,0,0,0,00000000,00000000,9.00,1172,0,0,0,150,0,eof
5/13/24 3:48 AM,5/13/24 4:02 AM,840.235,0,17,192.168.50.42,9487,255.255.255.255,9478,0,0,0,0,00000000,00000000,15.00,1020,0,0,0,99,0,eof
5/13/24 4:02 AM,5/13/24 4:02 AM,23.039,0,17,fe80::cc5c:e2ff:feb0:3374,5353,ff02::00fb,5353,0,0,0,0,00000000,00000000,10.00,966,0,0,53,118,0,eof
5/13/24 4:02 AM,5/13/24 4:02 AM,24.986,0,17,192.168.50.72,137,192.168.50.255,137,0,0,0,0,00000000,00000000,10.00,960,0,0,137,118,0,eof
5/13/24 3:48 AM,5/13/24 4:02 AM,840.232,0,17,192.168.50.157,9487,255.255.255.255,9478,0,0,0,0,00000000,00000000,14.00,952,0,0,0,99,0,eof
5/13/24 3:58 AM,5/13/24 3:58 AM,2.642,0,17,192.168.50.227,1900,192.168.50.2,59525,0,0,0,0,00000000,00000000,3.00,927,0,0,80,169,0,eof
5/13/24 3:58 AM,5/13/24 3:58 AM,3.36,0,17,192.168.50.43,1900,192.168.50.2,59525,0,0,0,0,00000000,00000000,3.00,924,0,0,80,169,0,eof
5/13/24 3:48 AM,5/13/24 4:02 AM,840.233,0,17,192.168.50.42,9999,255.255.255.255,9999,0,0,0,0,00000000,00000000,15.00,855,0,0,0,148,0,eof
5/13/24 3:48 AM,5/13/24 3:48 AM,3.01,0,17,192.168.50.2,59230,239.255.255.250,1900,0,0,0,0,00000000,00000000,4.00,816,0,0,80,170,0,idle
5/13/24 3:50 AM,5/13/24 3:50 AM,3.008,0,17,192.168.50.2,53106,239.255.255.250,1900,0,0,0,0,00000000,00000000,4.00,816,0,0,80,170,0,idle
5/13/24 3:52 AM,5/13/24 3:52 AM,3.012,0,17,192.168.50.2,60691,239.255.255.250,1900,0,0,0,0,00000000,00000000,4.00,816,0,0,80,170,0,idle
5/13/24 3:54 AM,5/13/24 3:54 AM,3.01,0,17,192.168.50.2,51068,239.255.255.250,1900,0,0,0,0,00000000,00000000,4.00,816,0,0,80,170,0,idle
5/13/24 3:56 AM,5/13/24 3:56 AM,3.012,0,17,192.168.50.2,64081,239.255.255.250,1900,0,0,0,0,00000000,00000000,4.00,816,0,0,80,170,0,idle
5/13/24 3:58 AM,5/13/24 3:58 AM,3.012,0,17,192.168.50.2,59525,239.255.255.250,1900,0,0,0,0,00000000,00000000,4.00,816,0,0,80,170,0,eof
5/13/24 4:00 AM,5/13/24 4:00 AM,3.007,0,17,192.168.50.2,61391,239.255.255.250,1900,0,0,0,0,00000000,00000000,4.00,816,0,0,80,170,0,eof
5/13/24 4:00 AM,5/13/24 4:02 AM,134.104,0,17,192.168.50.2,5353,192.168.50.36,5353,0,0,0,0,00000000,00000000,2.00,764,0,0,0,179,0,eof
5/13/24 4:01 AM,5/13/24 4:02 AM,31.052,0,17,192.168.50.2,5353,192.168.50.44,5353,0,0,0,0,00000000,00000000,2.00,764,0,0,0,179,0,eof
5/13/24 3:53 AM,5/13/24 3:53 AM,13.006,0,17,fe80::0876:4a1d:a546:d799,5353,ff02::00fb,5353,0,0,0,0,00000000,00000000,4.00,762,0,0,0,150,0,idle
5/13/24 3:48 AM,5/13/24 4:01 AM,782.781,0,17,192.168.50.157,9999,255.255.255.255,9999,0,0,0,0,00000000,00000000,13.00,741,0,0,0,148,0,eof
5/13/24 3:48 AM,5/13/24 3:51 AM,175.927,0,1,192.168.50.2,0,104.26.10.240,771,0,0,0,0,00000000,00000000,13.00,728,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:51 AM,176.341,0,1,192.168.50.2,0,104.26.11.240,771,0,0,0,0,00000000,00000000,13.00,728,0,0,0,0,0,idle
5/13/24 3:59 AM,5/13/24 4:00 AM,67.009,0,6,192.168.50.2,53590,148.173.96.182,443,S,S,0,0,97411360,00000000,11.00,688,0,0,0,0,0,eof
5/13/24 3:53 AM,5/13/24 3:53 AM,13.005,0,17,192.168.50.44,5353,224.0.0.251,5353,0,0,0,0,00000000,00000000,4.00,682,0,0,0,150,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0.492,0,17,192.168.50.170,55868,192.168.50.2,59230,0,0,0,0,00000000,00000000,2.00,614,0,0,80,173,0,idle
5/13/24 3:48 AM,5/13/24 4:01 AM,767.016,0,58,fe80::14c4:9ebb:9270:4561,0,fe80::08da:b1cd:13d6:5571,260,0,0,0,0,00000000,00000000,6.00,600,0,0,0,0,0,eof
5/13/24 3:50 AM,5/13/24 3:50 AM,3.891,0,17,fe80::1462:03f6:43b2:33d7,5353,ff02::00fb,5353,0,0,0,0,00000000,00000000,3.00,562,0,0,0,150,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,17,192.168.50.170,45622,192.168.50.2,59230,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,17,192.168.50.170,37081,192.168.50.2,59230,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,idle
5/13/24 3:50 AM,5/13/24 3:50 AM,0,0,17,192.168.50.170,43511,192.168.50.2,53106,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,idle
5/13/24 3:50 AM,5/13/24 3:50 AM,0,0,17,192.168.50.170,50897,192.168.50.2,53106,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,idle
5/13/24 3:50 AM,5/13/24 3:50 AM,0,0,17,192.168.50.170,59764,192.168.50.2,53106,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,idle
5/13/24 3:50 AM,5/13/24 3:50 AM,0,0,17,192.168.50.170,38609,192.168.50.2,53106,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,idle
5/13/24 3:50 AM,5/13/24 3:50 AM,0,0,17,192.168.50.170,46318,192.168.50.2,53106,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,idle
5/13/24 3:50 AM,5/13/24 3:50 AM,0,0,17,192.168.50.170,48157,192.168.50.2,53106,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,idle
5/13/24 3:50 AM,5/13/24 3:50 AM,0,0,17,192.168.50.170,39218,192.168.50.2,53106,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,idle
5/13/24 3:50 AM,5/13/24 3:50 AM,0,0,17,192.168.50.170,55634,192.168.50.2,53106,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,idle
5/13/24 3:52 AM,5/13/24 3:52 AM,0,0,17,192.168.50.170,36559,192.168.50.2,60691,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,idle
5/13/24 3:52 AM,5/13/24 3:52 AM,0,0,17,192.168.50.170,34063,192.168.50.2,60691,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,idle
5/13/24 3:52 AM,5/13/24 3:52 AM,0,0,17,192.168.50.170,55102,192.168.50.2,60691,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,idle
5/13/24 3:52 AM,5/13/24 3:52 AM,0,0,17,192.168.50.170,58523,192.168.50.2,60691,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,idle
5/13/24 3:52 AM,5/13/24 3:52 AM,0,0,17,192.168.50.170,56255,192.168.50.2,60691,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,idle
5/13/24 3:52 AM,5/13/24 3:52 AM,0,0,17,192.168.50.170,37247,192.168.50.2,60691,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,idle
5/13/24 3:52 AM,5/13/24 3:52 AM,0,0,17,192.168.50.170,58453,192.168.50.2,60691,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,idle
5/13/24 3:52 AM,5/13/24 3:52 AM,0,0,17,192.168.50.170,34017,192.168.50.2,60691,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,idle
5/13/24 3:54 AM,5/13/24 3:54 AM,0,0,17,192.168.50.170,33827,192.168.50.2,51068,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,idle
5/13/24 3:54 AM,5/13/24 3:54 AM,0,0,17,192.168.50.170,42083,192.168.50.2,51068,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,idle
5/13/24 3:54 AM,5/13/24 3:54 AM,0,0,17,192.168.50.170,50879,192.168.50.2,51068,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,idle
5/13/24 3:54 AM,5/13/24 3:54 AM,0,0,17,192.168.50.170,37419,192.168.50.2,51068,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,idle
5/13/24 3:54 AM,5/13/24 3:54 AM,0,0,17,192.168.50.170,51519,192.168.50.2,51068,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,idle
5/13/24 3:54 AM,5/13/24 3:54 AM,0,0,17,192.168.50.170,36136,192.168.50.2,51068,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,idle
5/13/24 3:54 AM,5/13/24 3:54 AM,0,0,17,192.168.50.170,53333,192.168.50.2,51068,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,idle
5/13/24 3:54 AM,5/13/24 3:54 AM,0,0,17,192.168.50.170,55919,192.168.50.2,51068,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,idle
5/13/24 3:56 AM,5/13/24 3:56 AM,0,0,17,192.168.50.170,44478,192.168.50.2,64081,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,idle
5/13/24 3:56 AM,5/13/24 3:56 AM,0,0,17,192.168.50.170,38408,192.168.50.2,64081,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,idle
5/13/24 3:56 AM,5/13/24 3:56 AM,0,0,17,192.168.50.170,43968,192.168.50.2,64081,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,idle
5/13/24 3:56 AM,5/13/24 3:56 AM,0,0,17,192.168.50.170,50232,192.168.50.2,64081,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,idle
5/13/24 3:56 AM,5/13/24 3:56 AM,0,0,17,192.168.50.170,39182,192.168.50.2,64081,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,idle
5/13/24 3:56 AM,5/13/24 3:56 AM,0,0,17,192.168.50.170,43027,192.168.50.2,64081,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,idle
5/13/24 3:56 AM,5/13/24 3:56 AM,0,0,17,192.168.50.170,55532,192.168.50.2,64081,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,idle
5/13/24 3:56 AM,5/13/24 3:56 AM,0,0,17,192.168.50.170,56921,192.168.50.2,64081,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,idle
5/13/24 3:58 AM,5/13/24 3:58 AM,0,0,17,192.168.50.170,33078,192.168.50.2,59525,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,eof
5/13/24 3:58 AM,5/13/24 3:58 AM,0,0,17,192.168.50.170,45903,192.168.50.2,59525,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,eof
5/13/24 3:58 AM,5/13/24 3:58 AM,0,0,17,192.168.50.170,38575,192.168.50.2,59525,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,eof
5/13/24 3:58 AM,5/13/24 3:58 AM,0,0,17,192.168.50.170,34676,192.168.50.2,59525,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,eof
5/13/24 3:58 AM,5/13/24 3:58 AM,0,0,17,192.168.50.170,41979,192.168.50.2,59525,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,eof
5/13/24 3:58 AM,5/13/24 3:58 AM,0,0,17,192.168.50.170,33286,192.168.50.2,59525,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,eof
5/13/24 3:58 AM,5/13/24 3:58 AM,0,0,17,192.168.50.170,48792,192.168.50.2,59525,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,eof
5/13/24 3:58 AM,5/13/24 3:58 AM,0,0,17,192.168.50.170,42741,192.168.50.2,59525,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,eof
5/13/24 4:00 AM,5/13/24 4:00 AM,0,0,17,192.168.50.170,53705,192.168.50.2,61391,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,eof
5/13/24 4:00 AM,5/13/24 4:00 AM,0,0,17,192.168.50.170,44295,192.168.50.2,61391,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,eof
5/13/24 4:00 AM,5/13/24 4:00 AM,0,0,17,192.168.50.170,40160,192.168.50.2,61391,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,eof
5/13/24 4:00 AM,5/13/24 4:00 AM,0,0,17,192.168.50.170,38458,192.168.50.2,61391,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,eof
5/13/24 4:00 AM,5/13/24 4:00 AM,0,0,17,192.168.50.170,32899,192.168.50.2,61391,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,eof
5/13/24 4:00 AM,5/13/24 4:00 AM,0,0,17,192.168.50.170,36073,192.168.50.2,61391,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,eof
5/13/24 4:00 AM,5/13/24 4:00 AM,0,0,17,192.168.50.170,50250,192.168.50.2,61391,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,eof
5/13/24 4:00 AM,5/13/24 4:00 AM,0,0,17,192.168.50.170,54692,192.168.50.2,61391,0,0,0,0,00000000,00000000,1.00,525,0,0,80,177,0,eof
5/13/24 4:01 AM,5/13/24 4:02 AM,31.028,0,17,fe80::0876:4a1d:a546:d799,5353,ff02::00fb,5353,0,0,0,0,00000000,00000000,3.00,524,0,0,0,150,0,eof
5/13/24 3:50 AM,5/13/24 3:50 AM,3.891,0,17,192.168.50.36,5353,224.0.0.251,5353,0,0,0,0,00000000,00000000,3.00,502,0,0,0,150,0,idle
5/13/24 4:01 AM,5/13/24 4:02 AM,31.028,0,17,192.168.50.44,5353,224.0.0.251,5353,0,0,0,0,00000000,00000000,3.00,464,0,0,0,150,0,eof
5/13/24 3:59 AM,5/13/24 4:02 AM,178.257,0,1,192.168.50.2,0,1.1.1.1,771,0,0,0,0,00000000,00000000,8.00,448,0,0,0,0,0,eof
5/13/24 3:48 AM,5/13/24 3:57 AM,540.029,0,1,192.168.50.2,0,154.47.30.59,2048,0,0,0,0,00000000,00000000,7.00,420,0,0,0,0,0,eof
5/13/24 3:48 AM,5/13/24 3:57 AM,540.028,0,1,154.47.30.59,0,192.168.50.2,0,0,0,0,0,00000000,00000000,7.00,420,0,0,0,0,0,eof
5/13/24 4:02 AM,5/13/24 4:02 AM,0.006,0,1,192.168.50.119,0,192.168.50.2,771,0,0,0,0,00000000,00000000,7.00,392,0,0,0,0,0,eof
5/13/24 3:50 AM,5/13/24 3:50 AM,0,0,17,192.168.50.2,5353,192.168.50.36,5353,0,0,0,0,00000000,00000000,1.00,382,0,0,0,179,0,idle
5/13/24 3:53 AM,5/13/24 3:53 AM,0,0,17,192.168.50.2,5353,192.168.50.44,5353,0,0,0,0,00000000,00000000,1.00,382,0,0,0,179,0,idle
5/13/24 3:50 AM,5/13/24 3:57 AM,420.004,0,1,192.168.50.2,0,84.239.16.137,2048,0,0,0,0,00000000,00000000,6.00,360,0,0,0,0,0,eof
5/13/24 3:50 AM,5/13/24 3:57 AM,420.006,0,1,84.239.16.137,0,192.168.50.2,0,0,0,0,0,00000000,00000000,6.00,360,0,0,0,0,0,eof
5/13/24 4:01 AM,5/13/24 4:01 AM,0,0,17,0.0.0.0,68,255.255.255.255,67,0,0,0,0,00000000,00000000,1.00,328,0,0,67,53,0,eof
5/13/24 3:49 AM,5/13/24 3:52 AM,192.321,0,17,192.168.50.152,5353,224.0.0.251,5353,0,0,0,0,00000000,00000000,2.00,308,0,0,53,155,0,idle
5/13/24 3:51 AM,5/13/24 3:56 AM,300.018,0,1,192.168.50.2,0,46.246.122.49,2048,0,0,0,0,00000000,00000000,5.00,300,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:56 AM,480.027,0,1,192.168.50.2,0,138.199.54.45,2048,0,0,0,0,00000000,00000000,5.00,300,0,0,0,0,0,idle
5/13/24 3:51 AM,5/13/24 3:56 AM,300.017,0,1,46.246.122.49,0,192.168.50.2,0,0,0,0,0,00000000,00000000,5.00,300,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:56 AM,480.027,0,1,138.199.54.45,0,192.168.50.2,0,0,0,0,0,00000000,00000000,5.00,300,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:57 AM,540.032,0,1,192.168.50.2,0,84.239.12.9,2048,0,0,0,0,00000000,00000000,5.00,300,0,0,0,0,0,eof
5/13/24 3:51 AM,5/13/24 3:57 AM,360.018,0,1,192.168.50.2,0,84.247.91.6,2048,0,0,0,0,00000000,00000000,5.00,300,0,0,0,0,0,eof
5/13/24 3:48 AM,5/13/24 3:57 AM,540.035,0,1,84.239.12.9,0,192.168.50.2,0,0,0,0,0,00000000,00000000,5.00,300,0,0,0,0,0,eof
5/13/24 3:51 AM,5/13/24 3:57 AM,360.02,0,1,84.247.91.6,0,192.168.50.2,0,0,0,0,0,00000000,00000000,5.00,300,0,0,0,0,0,eof
5/13/24 3:48 AM,5/13/24 3:55 AM,420.029,0,1,192.168.50.2,0,84.239.16.148,2048,0,0,0,0,00000000,00000000,4.00,240,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:55 AM,420.028,0,1,192.168.50.2,0,84.252.92.24,2048,0,0,0,0,00000000,00000000,4.00,240,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:55 AM,420.028,0,1,192.168.50.2,0,84.247.91.20,2048,0,0,0,0,00000000,00000000,4.00,240,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:55 AM,420.03,0,1,84.239.16.148,0,192.168.50.2,0,0,0,0,0,00000000,00000000,4.00,240,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:55 AM,420.031,0,1,84.252.92.24,0,192.168.50.2,0,0,0,0,0,00000000,00000000,4.00,240,0,0,0,0,0,idle
5/13/24 3:52 AM,5/13/24 4:00 AM,480.014,0,1,192.168.50.2,0,84.239.12.16,2048,0,0,0,0,00000000,00000000,4.00,240,0,0,0,0,0,eof
5/13/24 3:52 AM,5/13/24 4:00 AM,480.044,0,1,84.239.12.16,0,192.168.50.2,0,0,0,0,0,00000000,00000000,4.00,240,0,0,0,0,0,eof
5/13/24 3:53 AM,5/13/24 3:53 AM,0,0,17,192.168.50.72,138,192.168.50.255,138,0,0,0,0,00000000,00000000,1.00,229,0,0,138,130,0,idle
5/13/24 4:02 AM,5/13/24 4:02 AM,0,0,17,192.168.50.72,138,192.168.50.255,138,0,0,0,0,00000000,00000000,1.00,229,0,0,138,129,0,eof
5/13/24 3:49 AM,5/13/24 3:52 AM,191.951,0,17,192.168.50.2,5353,192.168.50.170,5353,0,0,0,0,00000000,00000000,3.00,204,0,0,0,112,0,idle
5/13/24 3:48 AM,5/13/24 3:50 AM,120.025,0,1,84.247.91.20,0,192.168.50.2,0,0,0,0,0,00000000,00000000,3.00,180,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:53 AM,300.013,0,1,192.168.50.2,0,191.101.61.188,2048,0,0,0,0,00000000,00000000,3.00,180,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:53 AM,300.016,0,1,191.101.61.188,0,192.168.50.2,0,0,0,0,0,00000000,00000000,3.00,180,0,0,0,0,0,idle
5/13/24 3:50 AM,5/13/24 3:54 AM,239.995,0,1,192.168.50.2,0,98.159.234.158,2048,0,0,0,0,00000000,00000000,3.00,180,0,0,0,0,0,idle
5/13/24 3:50 AM,5/13/24 3:54 AM,239.996,0,1,98.159.234.158,0,192.168.50.2,0,0,0,0,0,00000000,00000000,3.00,180,0,0,0,0,0,idle
5/13/24 3:50 AM,5/13/24 3:56 AM,360.002,0,1,192.168.50.2,0,102.165.16.136,2048,0,0,0,0,00000000,00000000,3.00,180,0,0,0,0,0,idle
5/13/24 3:51 AM,5/13/24 3:56 AM,300.017,0,1,192.168.50.2,0,212.102.49.25,2048,0,0,0,0,00000000,00000000,3.00,180,0,0,0,0,0,idle
5/13/24 3:52 AM,5/13/24 3:56 AM,240.008,0,1,192.168.50.2,0,191.101.61.241,2048,0,0,0,0,00000000,00000000,3.00,180,0,0,0,0,0,idle
5/13/24 3:52 AM,5/13/24 3:56 AM,240.007,0,1,191.101.61.241,0,192.168.50.2,0,0,0,0,0,00000000,00000000,3.00,180,0,0,0,0,0,idle
5/13/24 3:51 AM,5/13/24 3:56 AM,300.017,0,1,212.102.49.25,0,192.168.50.2,0,0,0,0,0,00000000,00000000,3.00,180,0,0,0,0,0,idle
5/13/24 3:50 AM,5/13/24 3:57 AM,419.998,0,1,192.168.50.2,0,212.102.49.201,2048,0,0,0,0,00000000,00000000,3.00,180,0,0,0,0,0,eof
5/13/24 3:51 AM,5/13/24 3:57 AM,360.018,0,1,192.168.50.2,0,138.199.54.58,2048,0,0,0,0,00000000,00000000,3.00,180,0,0,0,0,0,eof
5/13/24 3:50 AM,5/13/24 3:57 AM,419.998,0,1,212.102.49.201,0,192.168.50.2,0,0,0,0,0,00000000,00000000,3.00,180,0,0,0,0,0,eof
5/13/24 3:51 AM,5/13/24 3:57 AM,360.017,0,1,138.199.54.58,0,192.168.50.2,0,0,0,0,0,00000000,00000000,3.00,180,0,0,0,0,0,eof
5/13/24 3:54 AM,5/13/24 3:59 AM,299.969,0,1,192.168.50.2,0,196.196.53.134,2048,0,0,0,0,00000000,00000000,3.00,180,0,0,0,0,0,eof
5/13/24 3:54 AM,5/13/24 3:59 AM,299.967,0,1,196.196.53.134,0,192.168.50.2,0,0,0,0,0,00000000,00000000,3.00,180,0,0,0,0,0,eof
5/13/24 3:52 AM,5/13/24 4:01 AM,539.966,0,1,192.168.50.2,0,196.196.53.57,2048,0,0,0,0,00000000,00000000,3.00,180,0,0,0,0,0,eof
5/13/24 3:58 AM,5/13/24 4:01 AM,180,0,1,192.168.50.2,0,84.239.6.148,2048,0,0,0,0,00000000,00000000,3.00,180,0,0,0,0,0,eof
5/13/24 3:58 AM,5/13/24 4:01 AM,180.001,0,1,192.168.50.2,0,191.101.61.189,2048,0,0,0,0,00000000,00000000,3.00,180,0,0,0,0,0,eof
5/13/24 3:58 AM,5/13/24 4:01 AM,180.002,0,1,192.168.50.2,0,173.239.203.209,2048,0,0,0,0,00000000,00000000,3.00,180,0,0,0,0,0,eof
5/13/24 3:58 AM,5/13/24 4:01 AM,179.988,0,1,84.239.6.148,0,192.168.50.2,0,0,0,0,0,00000000,00000000,3.00,180,0,0,0,0,0,eof
5/13/24 3:58 AM,5/13/24 4:01 AM,180,0,1,191.101.61.189,0,192.168.50.2,0,0,0,0,0,00000000,00000000,3.00,180,0,0,0,0,0,eof
5/13/24 3:52 AM,5/13/24 4:01 AM,539.965,0,1,196.196.53.57,0,192.168.50.2,0,0,0,0,0,00000000,00000000,3.00,180,0,0,0,0,0,eof
5/13/24 3:58 AM,5/13/24 4:01 AM,180.002,0,1,173.239.203.209,0,192.168.50.2,0,0,0,0,0,00000000,00000000,3.00,180,0,0,0,0,0,eof
5/13/24 4:02 AM,5/13/24 4:02 AM,3.072,0,17,192.168.50.152,57621,192.168.50.255,57621,0,0,0,0,00000000,00000000,2.00,136,0,0,0,161,0,eof
5/13/24 3:48 AM,5/13/24 3:49 AM,60.017,0,1,192.168.50.2,0,102.129.252.228,2048,0,0,0,0,00000000,00000000,2.00,120,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:49 AM,60.017,0,1,102.129.252.228,0,192.168.50.2,0,0,0,0,0,00000000,00000000,2.00,120,0,0,0,0,0,idle
5/13/24 3:50 AM,5/13/24 3:51 AM,59.982,0,1,192.168.50.2,0,191.96.255.61,2048,0,0,0,0,00000000,00000000,2.00,120,0,0,0,0,0,idle
5/13/24 3:49 AM,5/13/24 3:51 AM,119.994,0,1,192.168.50.2,0,191.101.61.78,2048,0,0,0,0,00000000,00000000,2.00,120,0,0,0,0,0,idle
5/13/24 3:49 AM,5/13/24 3:51 AM,119.989,0,1,192.168.50.2,0,138.199.18.88,2048,0,0,0,0,00000000,00000000,2.00,120,0,0,0,0,0,idle
5/13/24 3:50 AM,5/13/24 3:51 AM,59.981,0,1,191.96.255.61,0,192.168.50.2,0,0,0,0,0,00000000,00000000,2.00,120,0,0,0,0,0,idle
5/13/24 3:49 AM,5/13/24 3:51 AM,119.993,0,1,191.101.61.78,0,192.168.50.2,0,0,0,0,0,00000000,00000000,2.00,120,0,0,0,0,0,idle
5/13/24 3:49 AM,5/13/24 3:51 AM,119.99,0,1,138.199.18.88,0,192.168.50.2,0,0,0,0,0,00000000,00000000,2.00,120,0,0,0,0,0,idle
5/13/24 3:51 AM,5/13/24 3:52 AM,60.006,0,1,192.168.50.2,0,102.165.16.151,2048,0,0,0,0,00000000,00000000,2.00,120,0,0,0,0,0,idle
5/13/24 3:51 AM,5/13/24 3:52 AM,60.004,0,1,102.165.16.151,0,192.168.50.2,0,0,0,0,0,00000000,00000000,2.00,120,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:52 AM,240.02,0,1,192.168.50.2,0,195.146.4.77,2048,0,0,0,0,00000000,00000000,2.00,120,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:52 AM,240.02,0,1,192.168.50.2,0,146.70.65.142,2048,0,0,0,0,00000000,00000000,2.00,120,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:52 AM,240.019,0,1,146.70.65.142,0,192.168.50.2,0,0,0,0,0,00000000,00000000,2.00,120,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:52 AM,240.019,0,1,195.146.4.77,0,192.168.50.2,0,0,0,0,0,00000000,00000000,2.00,120,0,0,0,0,0,idle
5/13/24 3:50 AM,5/13/24 3:53 AM,179.994,0,1,192.168.50.2,0,84.239.12.12,2048,0,0,0,0,00000000,00000000,2.00,120,0,0,0,0,0,idle
5/13/24 3:51 AM,5/13/24 3:53 AM,120.005,0,1,192.168.50.2,0,146.70.65.133,2048,0,0,0,0,00000000,00000000,2.00,120,0,0,0,0,0,idle
5/13/24 3:50 AM,5/13/24 3:53 AM,179.986,0,1,192.168.50.2,0,196.196.53.142,2048,0,0,0,0,00000000,00000000,2.00,120,0,0,0,0,0,idle
5/13/24 3:50 AM,5/13/24 3:53 AM,179.991,0,1,84.239.12.12,0,192.168.50.2,0,0,0,0,0,00000000,00000000,2.00,120,0,0,0,0,0,idle
5/13/24 3:51 AM,5/13/24 3:53 AM,120.007,0,1,146.70.65.133,0,192.168.50.2,0,0,0,0,0,00000000,00000000,2.00,120,0,0,0,0,0,idle
5/13/24 3:50 AM,5/13/24 3:53 AM,179.983,0,1,196.196.53.142,0,192.168.50.2,0,0,0,0,0,00000000,00000000,2.00,120,0,0,0,0,0,idle
5/13/24 3:50 AM,5/13/24 3:54 AM,239.993,0,1,192.168.50.2,0,154.47.30.43,2048,0,0,0,0,00000000,00000000,2.00,120,0,0,0,0,0,idle
5/13/24 3:53 AM,5/13/24 3:54 AM,60.007,0,1,192.168.50.2,0,195.181.167.40,2048,0,0,0,0,00000000,00000000,2.00,120,0,0,0,0,0,idle
