start-time,end-time,duration,rtt,proto,sip,sp,dip,dp,iflags,uflags,riflags,ruflags,isn,risn,tag,rtag,pkt,oct,rpkt,roct,app,entropy,rentropy,end-reason
2021-09-10 16:14:54.840,2021-09-10 16:14:54.840,0.000,0.000,17,192.168.60.183,59419,192.168.50.100,53,0,0,0,0,00000000,00000000,000,000,2,142,0,0,53,124,0,eof
2021-09-10 16:14:55.073,2021-09-10 16:14:55.073,0.000,0.000,6,192.168.50.248,9746,10.113.0.148,9200,S,S,0,0,5e17a2d0,00000000,000,000,10,520,0,0,0,0,0,eof
2021-09-10 16:14:55.120,2021-09-10 16:14:55.120,0.000,0.000,17,192.168.51.205,55605,199.9.14.201,53,0,0,0,0,00000000,00000000,000,000,2,136,0,0,53,94,0,eof
2021-09-10 16:14:55.645,2021-09-10 16:14:55.645,0.000,0.000,17,192.168.50.50,37774,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,10,600,0,0,53,101,0,eof
2021-09-10 16:14:55.645,2021-09-10 16:14:55.645,0.000,0.000,17,192.168.50.50,16079,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,10,600,0,0,53,105,0,eof
2021-09-10 16:14:55.874,2021-09-10 16:14:55.874,0.000,0.000,17,192.168.50.50,40788,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,10,670,0,0,53,119,0,eof
2021-09-10 16:14:55.874,2021-09-10 16:14:55.874,0.000,0.000,17,192.168.50.50,7439,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,10,670,0,0,53,122,0,eof
2021-09-10 16:14:55.917,2021-09-10 16:14:55.917,0.000,0.000,17,192.168.51.205,55548,193.0.14.129,53,0,0,0,0,00000000,00000000,000,000,2,136,0,0,53,95,0,eof
2021-09-10 16:14:56.462,2021-09-10 16:14:56.462,0.000,0.000,6,192.168.50.45,52776,52.113.195.132,443,S,S,0,0,2ba408ad,00000000,000,000,2,104,0,0,0,0,0,eof
2021-09-10 16:14:56.489,2021-09-10 16:14:56.489,0.000,0.000,6,192.168.60.191,61795,192.168.60.205,135,A,0,0,0,06f8cd84,00000000,000,000,1,40,0,0,0,0,0,eof
2021-09-10 16:14:56.524,2021-09-10 16:14:56.524,0.000,0.000,17,192.168.50.50,57173,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,10,670,0,0,53,119,0,eof
2021-09-10 16:14:56.524,2021-09-10 16:14:56.524,0.000,0.000,17,192.168.50.50,47143,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,10,670,0,0,53,122,0,eof
2021-09-10 16:14:56.719,2021-09-10 16:14:56.719,0.000,0.000,17,192.168.51.205,42845,198.97.190.53,53,0,0,0,0,00000000,00000000,000,000,2,136,0,0,53,94,0,eof
2021-09-10 16:14:56.732,2021-09-10 16:14:56.732,0.000,0.000,6,192.168.60.107,58185,151.101.1.195,80,S,S,0,0,03da11a8,00000000,000,000,2,104,0,0,0,0,0,eof
2021-09-10 16:14:57.249,2021-09-10 16:14:57.249,0.000,0.000,6,192.168.50.45,52777,23.62.164.57,443,S,S,0,0,93558122,00000000,000,000,2,104,0,0,0,0,0,eof
2021-09-10 16:14:57.363,2021-09-10 16:14:57.363,0.000,0.000,6,192.168.50.50,57346,192.168.50.101,443,A,0,0,0,20adc407,00000000,000,000,1,52,0,0,0,0,0,eof
2021-09-10 16:14:57.519,2021-09-10 16:14:57.519,0.000,0.000,17,192.168.51.205,52928,202.12.27.33,53,0,0,0,0,00000000,00000000,000,000,2,136,0,0,53,95,0,eof
2021-09-10 16:14:57.838,2021-09-10 16:14:57.838,0.000,0.000,6,192.168.60.107,58186,20.54.89.106,443,S,S,0,0,6d6e67a3,00000000,000,000,2,104,0,0,0,0,0,eof
2021-09-10 16:14:57.850,2021-09-10 16:14:57.850,0.000,0.000,6,192.168.60.183,51064,192.168.50.18,443,S,S,0,0,eb03d13e,00000000,000,000,2,96,0,0,0,0,0,eof
2021-09-10 16:14:58.283,2021-09-10 16:14:58.283,0.000,0.000,17,192.168.50.106,41958,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,4,236,0,0,53,104,0,eof
2021-09-10 16:14:58.285,2021-09-10 16:14:58.285,0.000,0.000,17,192.168.50.106,51529,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,4,236,0,0,53,104,0,eof
2021-09-10 16:14:58.320,2021-09-10 16:14:58.320,0.000,0.000,17,192.168.51.205,51159,199.7.83.42,53,0,0,0,0,00000000,00000000,000,000,2,136,0,0,53,95,0,eof
2021-09-10 16:14:58.334,2021-09-10 16:14:58.335,0.001,0.000,17,192.168.50.19,60008,255.255.255.255,10002,0,0,0,0,00000000,00000000,000,000,13,2431,0,0,427,175,0,eof
2021-09-10 16:14:52.989,2021-09-10 16:14:58.997,6.008,0.000,6,192.168.60.159,7809,192.168.50.18,443,S,S,0,0,2cacbe9e,00000000,000,000,4,200,0,0,0,0,0,eof
2021-09-10 16:14:59.117,2021-09-10 16:14:59.117,0.000,0.000,17,192.168.51.205,49939,199.7.91.13,53,0,0,0,0,00000000,00000000,000,000,2,136,0,0,53,95,0,eof
2021-09-10 16:14:59.257,2021-09-10 16:14:59.257,0.000,0.000,6,192.168.50.50,443,192.168.50.125,33810,A,0,0,0,a1df5a3b,00000000,000,000,1,52,0,0,0,0,0,eof
2021-09-10 16:14:52.501,2021-09-10 16:14:59.533,7.032,0.000,17,192.168.60.183,52756,192.168.50.100,53,0,0,0,0,00000000,00000000,000,000,8,640,0,0,53,134,0,eof
2021-09-10 16:14:59.534,2021-09-10 16:14:59.534,0.000,0.000,6,192.168.50.45,52778,52.113.195.132,443,S,S,0,0,dfe6e8c9,00000000,000,000,2,104,0,0,0,0,0,eof
2021-09-10 16:14:59.916,2021-09-10 16:14:59.916,0.000,0.000,17,192.168.51.205,42950,192.58.128.30,53,0,0,0,0,00000000,00000000,000,000,2,136,0,0,53,95,0,eof
2021-09-10 16:15:00.719,2021-09-10 16:15:00.719,0.000,0.000,17,192.168.51.205,43957,192.203.230.10,53,0,0,0,0,00000000,00000000,000,000,2,136,0,0,53,94,0,eof
2021-09-10 16:15:00.968,2021-09-10 16:15:00.968,0.000,0.000,6,192.168.50.130,57486,192.168.50.106,80,A,0,0,0,de22dc85,00000000,000,000,1,52,0,0,0,0,0,eof
2021-09-10 16:15:01.519,2021-09-10 16:15:01.519,0.000,0.000,17,192.168.51.205,48487,192.5.5.241,53,0,0,0,0,00000000,00000000,000,000,2,136,0,0,53,95,0,eof
2021-09-10 16:14:54.571,2021-09-10 16:15:02.571,8.000,0.000,6,192.168.60.111,49986,20.54.89.106,443,S,S,0,0,6f2b1651,00000000,000,000,4,208,0,0,0,0,0,eof
2021-09-10 16:15:02.644,2021-09-10 16:15:02.644,0.000,0.000,17,192.168.50.50,13258,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,10,670,0,0,53,117,0,eof
2021-09-10 16:15:02.644,2021-09-10 16:15:02.644,0.000,0.000,17,192.168.50.50,56978,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,10,670,0,0,53,122,0,eof
2021-09-10 16:15:02.697,2021-09-10 16:15:02.697,0.000,0.000,17,192.168.50.50,51392,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,10,820,0,0,53,135,0,eof
2021-09-10 16:15:02.697,2021-09-10 16:15:02.697,0.000,0.000,17,192.168.50.50,52862,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,10,820,0,0,53,137,0,eof
2021-09-10 16:14:54.706,2021-09-10 16:15:02.710,8.004,0.000,6,192.168.50.45,52779,52.113.195.132,443,S,S,0,0,8d87d816,00000000,000,000,4,208,0,0,0,0,0,eof
2021-09-10 16:15:02.906,2021-09-10 16:15:02.914,0.008,0.008,17,192.168.60.111,60519,192.168.60.205,53,0,0,0,0,00000000,00000000,000,000,2,154,2,280,53,129,148,eof
2021-09-10 16:15:03.290,2021-09-10 16:15:03.290,0.000,0.000,17,192.168.50.106,35510,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,4,236,0,0,53,104,0,eof
2021-09-10 16:15:03.294,2021-09-10 16:15:03.294,0.000,0.000,17,192.168.50.106,46457,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,4,236,0,0,53,104,0,eof
2021-09-10 16:14:55.701,2021-09-10 16:15:03.701,8.000,0.000,6,192.168.50.45,52780,52.242.101.226,443,S,S,0,0,6ccb08ea,00000000,000,000,4,208,0,0,0,0,0,eof
2021-09-10 16:15:03.845,2021-09-10 16:15:03.853,0.008,0.008,17,192.168.60.107,50913,192.168.60.205,53,0,0,0,0,00000000,00000000,000,000,2,144,2,358,53,126,148,eof
2021-09-10 16:14:55.941,2021-09-10 16:15:03.970,8.029,0.000,17,192.168.60.159,51261,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,10,800,0,0,53,136,0,eof
2021-09-10 16:15:04.259,2021-09-10 16:15:04.259,0.000,0.000,17,192.168.50.50,44304,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,10,600,0,0,53,99,0,eof
2021-09-10 16:15:04.259,2021-09-10 16:15:04.259,0.000,0.000,17,192.168.50.50,60911,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,10,600,0,0,53,105,0,eof
2021-09-10 16:15:05.590,2021-09-10 16:15:05.590,0.000,0.000,17,192.168.50.50,45816,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,10,750,0,0,53,126,0,eof
2021-09-10 16:15:05.590,2021-09-10 16:15:05.590,0.000,0.000,17,192.168.50.50,63895,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,10,750,0,0,53,129,0,eof
2021-09-10 16:14:53.709,2021-09-10 16:15:05.709,12.000,0.000,6,192.168.50.45,52781,52.113.195.132,443,S,S,0,0,fc213e95,00000000,000,000,6,312,0,0,0,0,0,eof
2021-09-10 16:15:05.722,2021-09-10 16:15:05.730,0.008,0.008,17,192.168.50.105,41314,172.16.31.100,53,0,0,0,0,00000000,00000000,000,000,2,172,2,294,53,120,154,eof
2021-09-10 16:15:05.723,2021-09-10 16:15:05.740,0.017,0.017,17,192.168.50.105,52619,172.16.31.100,53,0,0,0,0,00000000,00000000,000,000,2,172,2,268,53,118,136,eof
2021-09-10 16:14:53.838,2021-09-10 16:15:05.838,12.000,0.000,6,192.168.60.111,49987,34.120.5.221,443,S,S,0,0,2b2ae7d1,00000000,000,000,6,312,0,0,0,0,0,eof
2021-09-10 16:14:53.848,2021-09-10 16:15:05.847,11.999,0.000,6,192.168.60.111,49988,35.171.12.199,443,S,S,0,0,5e8739d3,00000000,000,000,6,312,0,0,0,0,0,eof
2021-09-10 16:15:05.885,2021-09-10 16:15:05.885,0.000,0.000,17,192.168.50.50,45133,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,10,820,0,0,53,135,0,eof
2021-09-10 16:15:05.885,2021-09-10 16:15:05.885,0.000,0.000,17,192.168.50.50,12320,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,10,820,0,0,53,136,0,eof
2021-09-10 16:14:54.089,2021-09-10 16:15:06.088,11.999,0.000,6,192.168.60.111,49989,34.120.5.221,443,S,S,0,0,dcd7dd27,00000000,000,000,6,312,0,0,0,0,0,eof
2021-09-10 16:14:54.097,2021-09-10 16:15:06.097,12.000,0.000,6,192.168.60.111,49990,35.171.12.199,443,S,S,0,0,8920227b,00000000,000,000,6,312,0,0,0,0,0,eof
2021-09-10 16:14:52.428,2021-09-10 16:15:06.428,14.000,0.000,6,192.168.60.107,58187,20.190.154.17,443,S,S,0,0,dba252f3,00000000,000,000,8,416,0,0,0,0,0,eof
2021-09-10 16:15:06.511,2021-09-10 16:15:06.511,0.000,0.000,17,192.168.50.50,27320,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,10,820,0,0,53,135,0,eof
2021-09-10 16:15:06.511,2021-09-10 16:15:06.511,0.000,0.000,17,192.168.50.50,1063,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,10,820,0,0,53,137,0,eof
2021-09-10 16:14:57.093,2021-09-10 16:15:07.102,10.009,0.000,17,192.168.60.210,36480,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,8,536,0,0,53,119,0,eof
2021-09-10 16:15:07.412,2021-09-10 16:15:07.413,0.001,0.001,17,192.168.60.111,60520,192.168.60.205,389,0,0,0,0,00000000,00000000,000,000,2,596,2,476,389,170,173,eof
2021-09-10 16:15:07.513,2021-09-10 16:15:07.513,0.000,0.000,17,192.168.60.111,60521,192.168.60.205,389,0,0,0,0,00000000,00000000,000,000,2,596,2,476,389,170,174,eof
2021-09-10 16:14:59.883,2021-09-10 16:15:07.921,8.038,0.000,17,192.168.60.183,60901,192.168.50.100,53,0,0,0,0,00000000,00000000,000,000,10,1240,0,0,53,150,0,eof
2021-09-10 16:15:08.297,2021-09-10 16:15:08.297,0.000,0.000,17,192.168.50.106,32998,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,4,236,0,0,53,104,0,eof
2021-09-10 16:15:08.299,2021-09-10 16:15:08.299,0.000,0.000,17,192.168.50.106,54332,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,4,236,0,0,53,104,0,eof
2021-09-10 16:15:08.573,2021-09-10 16:15:08.574,0.001,0.001,17,192.168.60.111,53566,192.168.60.205,53,0,0,0,0,00000000,00000000,000,000,2,144,2,358,53,126,148,eof
2021-09-10 16:15:08.618,2021-09-10 16:15:08.618,0.000,0.000,2,192.168.51.138,0,224.0.0.252,0,0,0,0,0,00000000,00000000,000,000,1,32,0,0,0,0,0,eof
2021-09-10 16:14:54.598,2021-09-10 16:15:09.598,15.000,0.000,6,192.168.50.45,52782,104.46.162.226,443,S,S,0,0,a65395cb,00000000,000,000,10,520,0,0,0,0,0,eof
2021-09-10 16:15:10.223,2021-09-10 16:15:10.223,0.000,0.000,6,192.168.50.50,443,192.168.50.129,45438,A,0,0,0,bba8c149,00000000,000,000,1,52,0,0,0,0,0,eof
2021-09-10 16:15:10.380,2021-09-10 16:15:10.380,0.000,0.000,17,192.168.50.50,58792,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,10,600,0,0,53,101,0,eof
2021-09-10 16:15:10.380,2021-09-10 16:15:10.380,0.000,0.000,17,192.168.50.50,57200,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,10,600,0,0,53,105,0,eof
2021-09-10 16:15:09.490,2021-09-10 16:15:10.490,1.000,0.000,6,192.168.60.111,49995,104.16.248.249,443,S,S,0,0,c6b8d99e,00000000,000,000,4,208,0,0,0,0,0,eof
2021-09-10 16:15:10.624,2021-09-10 16:15:10.624,0.000,0.000,2,192.168.51.138,0,224.0.0.251,0,0,0,0,0,00000000,00000000,000,000,1,32,0,0,0,0,0,eof
2021-09-10 16:15:09.742,2021-09-10 16:15:10.742,1.000,0.000,6,192.168.60.111,49996,104.16.249.249,443,S,S,0,0,63168835,00000000,000,000,4,208,0,0,0,0,0,eof
2021-09-10 16:14:55.763,2021-09-10 16:15:10.766,15.003,0.000,6,192.168.50.45,52783,52.113.195.132,443,S,S,0,0,c76dc1ab,00000000,000,000,10,520,0,0,0,0,0,eof
2021-09-10 16:15:03.541,2021-09-10 16:15:11.564,8.023,0.000,17,192.168.60.183,55997,192.168.50.100,53,0,0,0,0,00000000,00000000,000,000,10,800,0,0,53,136,0,eof
2021-09-10 16:15:11.736,2021-09-10 16:15:11.736,0.000,0.000,17,192.168.51.205,39218,192.36.148.17,53,0,0,0,0,00000000,00000000,000,000,2,136,0,0,53,95,0,eof
2021-09-10 16:15:11.732,2021-09-10 16:15:11.740,0.008,0.008,17,192.168.51.205,33273,1.1.1.1,53,0,0,0,0,00000000,00000000,000,000,2,188,2,602,53,136,145,eof
2021-09-10 16:15:11.741,2021-09-10 16:15:11.748,0.007,0.007,17,192.168.51.205,58748,1.1.1.1,53,0,0,0,0,00000000,00000000,000,000,2,196,2,530,53,142,142,eof
2021-09-10 16:15:11.749,2021-09-10 16:15:11.903,0.154,0.154,17,192.168.51.205,50229,1.1.1.1,53,0,0,0,0,00000000,00000000,000,000,2,212,2,444,53,142,130,eof
2021-09-10 16:15:11.728,2021-09-10 16:15:11.915,0.187,0.187,17,192.168.51.138,56221,192.168.51.205,53,0,0,0,0,00000000,00000000,000,000,2,142,2,586,53,119,148,eof
2021-09-10 16:15:01.481,2021-09-10 16:15:11.981,10.500,0.000,17,192.168.50.50,53470,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,20,1500,0,0,53,126,0,eof
2021-09-10 16:15:01.482,2021-09-10 16:15:11.981,10.499,0.000,17,192.168.50.50,28829,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,20,1500,0,0,53,124,0,eof
2021-09-10 16:15:12.119,2021-09-10 16:15:12.120,0.001,0.000,2,192.168.51.138,0,239.255.255.250,0,0,0,0,0,00000000,00000000,000,000,2,64,0,0,0,0,0,eof
2021-09-10 16:15:12.539,2021-09-10 16:15:12.539,0.000,0.000,17,192.168.51.205,54581,192.112.36.4,53,0,0,0,0,00000000,00000000,000,000,2,136,0,0,53,91,0,eof
2021-09-10 16:15:12.606,2021-09-10 16:15:12.617,0.011,0.011,17,192.168.51.205,55304,1.1.1.1,53,0,0,0,0,00000000,00000000,000,000,2,176,2,504,53,134,150,eof
2021-09-10 16:15:12.688,2021-09-10 16:15:12.688,0.000,0.000,17,192.168.50.50,23865,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,10,820,0,0,53,135,0,eof
2021-09-10 16:15:12.688,2021-09-10 16:15:12.688,0.000,0.000,17,192.168.50.50,51311,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,10,820,0,0,53,137,0,eof
2021-09-10 16:15:12.621,2021-09-10 16:15:12.711,0.090,0.090,17,192.168.51.205,50236,1.1.1.1,53,0,0,0,0,00000000,00000000,000,000,2,198,2,444,53,142,145,eof
2021-09-10 16:15:12.714,2021-09-10 16:15:12.714,0.000,0.000,17,192.168.50.50,61753,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,10,670,0,0,53,119,0,eof
2021-09-10 16:15:12.715,2021-09-10 16:15:12.715,0.000,0.000,17,192.168.50.50,24383,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,10,670,0,0,53,122,0,eof
2021-09-10 16:15:12.715,2021-09-10 16:15:12.721,0.006,0.006,17,192.168.51.205,45272,1.1.1.1,53,0,0,0,0,00000000,00000000,000,000,2,188,2,356,53,134,129,eof
2021-09-10 16:15:12.602,2021-09-10 16:15:12.724,0.122,0.122,17,192.168.51.138,62571,192.168.51.205,53,0,0,0,0,00000000,00000000,000,000,2,130,2,488,53,117,151,eof
2021-09-10 16:15:12.918,2021-09-10 16:15:13.246,0.328,0.328,17,192.168.51.205,33084,1.1.1.1,53,0,0,0,0,00000000,00000000,000,000,2,182,2,286,53,132,127,eof
2021-09-10 16:15:12.916,2021-09-10 16:15:13.259,0.343,0.343,17,192.168.51.8,32405,192.168.51.205,53,0,0,0,0,00000000,00000000,000,000,2,136,2,264,53,113,128,eof
2021-09-10 16:15:13.302,2021-09-10 16:15:13.302,0.000,0.000,17,192.168.50.106,52845,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,4,236,0,0,53,104,0,eof
2021-09-10 16:15:13.305,2021-09-10 16:15:13.305,0.000,0.000,17,192.168.50.106,38849,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,4,236,0,0,53,104,0,eof
2021-09-10 16:15:13.339,2021-09-10 16:15:13.339,0.000,0.000,17,192.168.51.205,56077,193.0.14.129,53,0,0,0,0,00000000,00000000,000,000,2,136,0,0,53,94,0,eof
2021-09-10 16:15:04.352,2021-09-10 16:15:13.356,9.004,0.000,6,192.168.60.183,51065,192.168.50.18,443,S,S,0,0,537acb3b,00000000,000,000,6,304,0,0,0,0,0,eof
2021-09-10 16:15:05.322,2021-09-10 16:15:13.356,8.034,0.000,17,192.168.60.183,52907,192.168.50.100,53,0,0,0,0,00000000,00000000,000,000,10,1240,0,0,53,150,0,eof
2021-09-10 16:15:13.518,2021-09-10 16:15:13.525,0.007,0.007,17,192.168.51.205,45891,1.1.1.1,53,0,0,0,0,00000000,00000000,000,000,2,166,2,688,53,127,142,eof
2021-09-10 16:15:13.530,2021-09-10 16:15:13.541,0.011,0.011,17,192.168.51.205,49880,1.1.1.1,53,0,0,0,0,00000000,00000000,000,000,2,186,2,652,53,136,146,eof
2021-09-10 16:15:13.550,2021-09-10 16:15:13.553,0.003,0.002,17,192.168.51.137,52353,192.168.51.205,53,0,0,0,0,00000000,00000000,000,000,4,284,4,680,53,125,140,eof
2021-09-10 16:15:13.544,2021-09-10 16:15:13.555,0.011,0.011,17,192.168.51.205,41758,1.1.1.1,53,0,0,0,0,00000000,00000000,000,000,2,218,2,604,53,146,143,eof
2021-09-10 16:15:13.558,2021-09-10 16:15:13.570,0.012,0.012,17,192.168.51.205,39284,1.1.1.1,53,0,0,0,0,00000000,00000000,000,000,2,186,2,502,53,138,132,eof
2021-09-10 16:15:13.573,2021-09-10 16:15:13.585,0.012,0.011,17,192.168.51.205,47448,1.1.1.1,53,0,0,0,0,00000000,00000000,000,000,2,194,2,426,53,135,123,eof
2021-09-10 16:15:13.514,2021-09-10 16:15:13.587,0.073,0.073,17,192.168.51.138,50967,192.168.51.205,53,0,0,0,0,00000000,00000000,000,000,2,120,2,720,53,107,148,eof
2021-09-10 16:15:13.882,2021-09-10 16:15:13.952,0.070,0.070,17,192.168.51.205,34164,1.1.1.1,53,0,0,0,0,00000000,00000000,000,000,2,162,2,456,53,123,150,eof
2021-09-10 16:15:13.956,2021-09-10 16:15:14.044,0.088,0.088,17,192.168.51.205,40774,1.1.1.1,53,0,0,0,0,00000000,00000000,000,000,2,242,2,410,53,153,146,eof
2021-09-10 16:15:13.879,2021-09-10 16:15:14.055,0.176,0.176,17,192.168.51.138,63740,192.168.51.205,53,0,0,0,0,00000000,00000000,000,000,2,116,2,440,53,101,151,eof
2021-09-10 16:15:14.140,2021-09-10 16:15:14.140,0.000,0.000,17,192.168.51.205,49993,199.9.14.201,53,0,0,0,0,00000000,00000000,000,000,2,136,0,0,53,94,0,eof
2021-09-10 16:15:14.250,2021-09-10 16:15:14.250,0.000,0.000,17,192.168.50.50,8429,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,10,750,0,0,53,124,0,eof
2021-09-10 16:15:14.251,2021-09-10 16:15:14.251,0.000,0.000,17,192.168.50.50,55939,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,10,750,0,0,53,129,0,eof
2021-09-10 16:15:14.387,2021-09-10 16:15:14.462,0.075,0.075,17,192.168.51.205,33197,1.1.1.1,53,0,0,0,0,00000000,00000000,000,000,2,182,2,320,53,132,152,eof
2021-09-10 16:15:14.465,2021-09-10 16:15:14.491,0.026,0.026,17,192.168.51.205,47660,1.1.1.1,53,0,0,0,0,00000000,00000000,000,000,2,240,2,248,53,148,146,eof
2021-09-10 16:15:14.384,2021-09-10 16:15:14.503,0.119,0.119,17,192.168.51.138,57646,192.168.51.205,53,0,0,0,0,00000000,00000000,000,000,2,114,2,348,53,94,152,eof
2021-09-10 16:15:14.737,2021-09-10 16:15:14.739,0.002,0.002,17,192.168.50.105,35046,172.16.31.100,53,0,0,0,0,00000000,00000000,000,000,2,172,2,294,53,120,153,eof
2021-09-10 16:15:14.742,2021-09-10 16:15:14.745,0.003,0.003,17,192.168.50.105,43812,172.16.31.100,53,0,0,0,0,00000000,00000000,000,000,2,172,2,294,53,120,154,eof
2021-09-10 16:15:14.944,2021-09-10 16:15:14.944,0.000,0.000,17,192.168.51.205,55023,202.12.27.33,53,0,0,0,0,00000000,00000000,000,000,2,136,0,0,53,95,0,eof
2021-09-10 16:15:15.339,2021-09-10 16:15:15.342,0.003,0.002,17,192.168.51.137,41335,192.168.51.205,53,0,0,0,0,00000000,00000000,000,000,4,224,4,430,53,101,119,eof
2021-09-10 16:15:15.352,2021-09-10 16:15:15.355,0.003,0.000,17,fe80::b6fb:e4ff:fe5e:25f8,57625,ff02::0001,10002,0,0,0,0,00000000,00000000,000,000,12,2484,0,0,427,176,0,eof
2021-09-10 16:15:15.357,2021-09-10 16:15:15.361,0.004,0.000,17,192.168.50.20,35513,255.255.255.255,10002,0,0,0,0,00000000,00000000,000,000,13,2431,0,0,427,176,0,eof
2021-09-10 16:15:15.353,2021-09-10 16:15:15.365,0.012,0.000,17,fe80::b6fb:e4ff:fe5e:25f8,50619,ff02::0001,10002,0,0,0,0,00000000,00000000,000,000,12,2484,0,0,427,176,0,eof
2021-09-10 16:15:15.354,2021-09-10 16:15:15.383,0.029,0.000,17,fe80::b6fb:e4ff:fe5e:25f8,44448,ff02::0001,10002,0,0,0,0,00000000,00000000,000,000,12,2484,0,0,427,172,0,eof
2021-09-10 16:15:15.356,2021-09-10 16:15:15.384,0.028,0.000,17,fe80::b6fb:e4ff:fe5e:25f8,54114,ff02::0001,10002,0,0,0,0,00000000,00000000,000,000,12,2484,0,0,427,176,0,eof
2021-09-10 16:15:15.357,2021-09-10 16:15:15.386,0.029,0.000,17,fe80::b6fb:e4ff:fe5e:25f8,49135,ff02::0001,10002,0,0,0,0,00000000,00000000,000,000,12,2484,0,0,427,176,0,eof
2021-09-10 16:15:15.359,2021-09-10 16:15:15.389,0.030,0.000,17,fe80::b6fb:e4ff:fe5e:25f8,50486,ff02::0001,10002,0,0,0,0,00000000,00000000,000,000,12,2484,0,0,427,176,0,eof
2021-09-10 16:15:15.461,2021-09-10 16:15:15.498,0.037,0.037,17,192.168.51.205,44265,1.1.1.1,53,0,0,0,0,00000000,00000000,000,000,2,186,2,280,53,133,146,eof
2021-09-10 16:15:15.501,2021-09-10 16:15:15.508,0.007,0.007,17,192.168.51.205,42888,1.1.1.1,53,0,0,0,0,00000000,00000000,000,000,2,196,2,204,53,141,137,eof
2021-09-10 16:15:15.457,2021-09-10 16:15:15.511,0.054,0.054,17,192.168.51.138,55018,192.168.51.205,53,0,0,0,0,00000000,00000000,000,000,2,140,2,258,53,113,146,eof
2021-09-10 16:15:15.726,2021-09-10 16:15:15.734,0.008,0.008,17,192.168.50.45,61866,172.16.31.100,53,0,0,0,0,00000000,00000000,000,000,2,152,2,416,53,124,154,eof
2021-09-10 16:15:15.744,2021-09-10 16:15:15.744,0.000,0.000,17,192.168.51.205,59120,199.7.83.42,53,0,0,0,0,00000000,00000000,000,000,2,136,0,0,53,95,0,eof
2021-09-10 16:15:15.899,2021-09-10 16:15:15.899,0.000,0.000,17,192.168.50.50,51928,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,10,670,0,0,53,119,0,eof
2021-09-10 16:15:15.899,2021-09-10 16:15:15.899,0.000,0.000,17,192.168.50.50,63088,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,10,670,0,0,53,122,0,eof
2021-09-10 16:15:16.489,2021-09-10 16:15:16.489,0.000,0.000,6,192.168.60.191,61796,192.168.60.205,49667,A,0,0,0,2181a60d,00000000,000,000,1,40,0,0,0,0,0,eof
2021-09-10 16:15:16.521,2021-09-10 16:15:16.521,0.000,0.000,17,192.168.50.50,49273,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,10,670,0,0,53,119,0,eof
2021-09-10 16:15:16.521,2021-09-10 16:15:16.521,0.000,0.000,17,192.168.50.50,38347,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,10,670,0,0,53,122,0,eof
2021-09-10 16:15:16.541,2021-09-10 16:15:16.541,0.000,0.000,17,192.168.51.205,36625,198.97.190.53,53,0,0,0,0,00000000,00000000,000,000,2,136,0,0,53,94,0,eof
2021-09-10 16:15:01.728,2021-09-10 16:15:16.727,14.999,0.000,6,192.168.60.107,58188,151.101.1.195,80,S,S,0,0,a3b2a606,00000000,000,000,10,520,0,0,0,0,0,eof
